U35_RANDOM_POOL_BASE — PLAYABLE PICKS GLOBAL
==========================================
Format TSV:
date	match_id	bet_family	time	league	home	away	odd	fixture_id	pipeline	source
TSV: 2026-04-19	1063348223	U35_FT	15:00	schweizer cup	Yverdon Sport	FC ST. Gallen	1.57	1518994	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	9062616	U35_FT	15:00	ligue 1	Monaco	Auxerre	1.42	1387964	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3345955718	U35_FT	15:00	premier league	Nottingham Forest	Burnley	1.4	1379297	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1770748945	U35_FT	15:00	premier league	Everton	Liverpool	1.36	1379293	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3893437015	U35_FT	15:00	serie b	Carrarese	Pescara	1.36	1419937	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3051277753	U35_FT	15:00	premier league	Aston Villa	Sunderland	1.33	1379289	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2072352728	U35_FT	15:00	liga portugal 2	Vizela	Farense	1.28	1398238	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1533764647	U35_FT	15:00	serie a italia	Hellas Verona	AC Milan	1.28	1378193	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	899342162	U35_FT	15:30	bundesliga	SC Freiburg	1. FC Heidenheim	1.5	1388573	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3463651049	U35_FT	15:30	czech first league	Hradec Králové	Slavia Praha	1.33	1384884	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	19203325	U35_FT	16:00	superliga serbia	TSC Backa Topola	Napredak	1.43	1540300	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1955721999	U35_FT	16:00	super lig	Samsunspor	Beşiktaş	1.42	1394701	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3654349804	U35_FT	16:00	pro league	Dender	Cercle Brugge	1.4	1536970	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3230274259	U35_FT	16:00	russian premier league	Spartak Moscow	Akhmat	1.37	1400229	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2885429875	U35_FT	16:00	serie a brazil	Internacional	Mirassol	1.25	1492225	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3266965835	U35_FT	16:15	laliga2	Sporting Gijon	Cadiz	1.33	1392152	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3434469873	U35_FT	16:30	liga portugal	Arouca	Estrela	1.33	1396498	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3877366083	U35_FT	17:00	austrian bundesliga	Lask Linz	Sturm Graz	1.42	1531244	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	771245290	U35_FT	17:00	super league greece	AEK Athens FC	PAOK	1.25	1537123	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2092069070	U35_FT	17:15	ligue 1	Strasbourg	Rennes	1.48	1387967	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3116737386	U35_FT	17:15	ligue 1	Metz	Paris FC	1.35	1387963	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	955573670	U35_FT	17:15	ligue 1	Nantes	Stade Brestois 29	1.25	1387965	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	406989494	U35_FT	17:15	serie b	Padova	Reggiana	1.25	1419938	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	4080768946	U35_FT	17:15	liga i romania	Petrolul Ploiesti	AFC Hermannstadt	1.17	1531526	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3353363287	U35_FT	17:30	bundesliga	Bayern München	VfB Stuttgart	2.25	1388570	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	700279829	U35_FT	17:30	ekstraklasa	Arka Gdynia	Jagiellonia	1.33	1380636	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3090249168	U35_FT	17:30	premier league	Manchester City	Arsenal	1.3	1379295	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	614247632	U35_FT	17:30	superliga serbia	Javor	FK Spartak Zdrepceva KRV	1.22	1540298	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2592745219	U35_FT	18:00	superliga serbia	Radnicki 1923	Radnicki NIS	1.33	1540299	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2065742647	U35_FT	18:00	serie a italia	Pisa	Genoa	1.2	1378189	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1229361259	U35_FT	18:30	czech first league	Plzen	Pardubice	1.53	1384887	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	873549057	U35_FT	18:30	pro league	Union St. Gilloise	Club Brugge KV	1.33	1536986	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1928402729	U35_FT	18:30	laliga2	Albacete	Granada CF	1.25	1392153	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2954725551	U35_FT	18:30	russian premier league	FC Krasnodar	Baltika	1.24	1400225	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3779869410	U35_FT	18:30	laliga2	Eibar	Huesca	1.22	1392150	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3407451265	U35_FT	19:00	super lig	Trabzonspor	Başakşehir	1.55	1394702	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3036672162	U35_FT	19:00	liga portugal	Sporting CP	Benfica	1.42	1396506	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1178670400	U35_FT	19:15	pro league	RAAL La Louvière	Zulte Waregem	1.33	1536971	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2642851024	U35_FT	19:30	superligaen	Gyori ETO FC	Ferencvarosi TC	1.5	1380349	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1702521711	U35_FT	19:30	bundesliga	Borussia Mönchengladbach	FSV Mainz 05	1.35	1388571	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1948377987	U35_FT	19:30	serie b	Empoli	Virtus Entella	1.25	1419939	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2879183433	U35_FT	20:00	liga i romania	Universitatea Craiova	Rapid	1.28	1531634	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2282078903	U35_FT	20:00	superliga serbia	IMT Novi Beograd	Mladost Lucani	1.28	1540297	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2455330533	U35_FT	20:00	liga pro ecuador	Manta FC	Deportivo Cuenca	1.22	1519324	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2862433976	U35_FT	20:00	super league greece	Panathinaikos	Olympiakos Piraeus	1.18	1537124	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	171299108	U35_FT	20:45	ligue 1	Paris Saint Germain	Lyon	1.75	1387966	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	230184051	U35_FT	20:45	serie a italia	Juventus	Bologna	1.42	1378186	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	17870661	U35_FT	21:00	laliga2	Almeria	Malaga	1.5	1392157	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1923771269	U35_FT	21:00	primera a colombia	Santa Fe	Cucuta	1.33	1506091	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2133162123	U35_FT	21:00	serie a brazil	Coritiba	Atletico-MG	1.22	1492222	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2831756686	U35_FT	21:00	serie a brazil	Santos	Fluminense	1.22	1492227	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1543177435	U35_FT	21:30	liga portugal	FC Porto	Tondela	1.48	1396501	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2642969384	U35_FT	21:30	liga portugal	SC Braga	Famalicao	1.33	1396499	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3228436697	U35_FT	22:00	liga profesional argentina	River Plate	Boca Juniors	1.15	1492037	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1862159492	U35_FT	22:30	liga pro ecuador	Independiente del Valle	LDU de Quito	1.33	1519321	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2661728112	U35_FT	22:30	primera división paraguay	Olimpia	Cerro Porteno	1.28	1505057	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1682311192	U35_FT	23:10	primera a colombia	Alianza Valledupar	Independiente Medellin	1.22	1506094	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1041437228	U35_FT	23:30	serie a brazil	RB Bragantino	Remo	1.35	1492220	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	3347220811	U35_FT	23:30	serie a brazil	Palmeiras	Atletico Paranaense	1.33	1492226	U35_RANDOM_POOL_BASE	predictions.tsv

# ------------------------------------------------------------------
# APPEND U35_RANDOM_POOL_BASE | 2026-04-19 02:54:24 | run_date=ALL | source=predictions.tsv
# ------------------------------------------------------------------
TSV: 2026-04-18	2600946010	U35_FT	00:30	liga profesional argentina	Independiente	Defensa Y Justicia	1.18	1492035	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	3922448726	U35_FT	01:00	liga mx	Cruz Azul	Club Tijuana	1.62	1492592	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	3992732915	U35_FT	01:00	liga mx	Necaxa	Tigres UANL	1.38	1492591	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	2658426449	U35_FT	01:00	serie a brazil	Vitoria	Corinthians	1.15	1492229	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	551474929	U35_FT	01:10	primera a colombia	Deportes Tolima	Deportivo Pereira	1.44	1506089	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	2055960016	U35_FT	01:30	mls	Orlando City SC	Houston Dynamo	1.57	1490219	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	1086693212	U35_FT	01:30	mls	FC Cincinnati	Chicago Fire	1.5	1490215	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	4102933139	U35_FT	01:30	mls	Atlanta United FC	Nashville SC	1.38	1490214	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	1054168919	U35_FT	01:30	mls	New York City FC	Charlotte	1.38	1490218	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	1218460265	U35_FT	01:30	mls	New England Revolution	Columbus Crew	1.35	1490216	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	4041213643	U35_FT	01:30	serie a brazil	Cruzeiro	Gremio	1.3	1492223	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	644977717	U35_FT	01:30	mls	Philadelphia Union	DC United	1.28	1490217	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-18	144306690	U35_FT	01:30	primera división paraguay	Deportivo Recoleta	2 de Mayo	1.25	1505058	U35_RANDOM_POOL_BASE	predictions.tsv

# ------------------------------------------------------------------
# APPEND U35_RANDOM_POOL_BASE | 2026-04-20 13:48:57 | run_date=2026-04-20 | source=predictions.tsv
# ------------------------------------------------------------------
TSV: 2026-04-20	3703241535	U35_FT	03:30	primera a colombia	America de Cali	Millonarios	1.2	1506092	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	2660558068	U35_FT	12:00	ukrainian premier league	Oleksandria	Veres Rivne	1.17	1396801	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	1913594856	U35_FT	16:30	liga i romania	FC Botosani	Metaloglobus	1.44	1531524	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	1718191185	U35_FT	17:00	ukrainian premier league	Shakhtar Donetsk	Polessya	1.22	1391598	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	2306675108	U35_FT	19:00	ekstraklasa	Lechia Gdansk	Piast Gliwice	1.48	1380639	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	1674544320	U35_FT	19:00	super lig	Gaziantep FK	Kayserispor	1.44	1394696	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	2916046655	U35_FT	19:30	liga i romania	Farul Constanta	FCSB	1.4	1531523	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	865833920	U35_FT	19:45	liga portugal 2	FC Porto B	Leixoes	1.28	1398231	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	3729092877	U35_FT	19:45	liga portugal 2	Sporting CP B	Felgueiras 1932	1.25	1398236	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	3131965515	U35_FT	20:30	laliga2	Deportivo La Coruna	Mirandes	1.33	1392155	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	3321479843	U35_FT	20:45	ligue 2	Dunkerque	Laval	1.33	1389380	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	316631011	U35_FT	20:45	serie a italia	Lecce	Fiorentina	1.22	1378187	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	1407957008	U35_FT	21:00	premier league	Crystal Palace	West Ham	1.33	1379292	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	1685883027	U35_FT	21:15	liga portugal	Moreirense	Estoril	1.38	1396503	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	1317065382	U35_FT	22:15	liga profesional argentina	Banfield	Independ. Rivadavia	1.18	1492030	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-20	1460877996	U35_FT	23:15	primera división paraguay	Rubio NU	Libertad Asuncion	1.22	1505059	U35_RANDOM_POOL_BASE	predictions.tsv

TSV: 2026-04-17	1370608748	U35_FT	00:00	liga pro ecuador	Leones del Norte	Aucas	1.18	1519322	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	344993574	U35_FT	00:30	serie a brazil	Flamengo	Bahia	1.38	1492224	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2564927568	U35_FT	01:00	mls	Los Angeles FC	San Jose Earthquakes	1.57	1490224	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	2105093241	U35_FT	01:00	liga mx	Santos Laguna	Atlas	1.42	1492597	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	4069996102	U35_FT	01:10	liga pro ecuador	Macara	Barcelona SC	1.18	1519323	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1602461545	U35_FT	01:20	primera a colombia	Junior	Llaneros	1.3	1506093	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-17	1653570339	U35_FT	01:30	liga profesional argentina	Union Santa Fe	Newells Old Boys	1.22	1492042	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-19	1914465191	U35_FT	01:30	liga profesional argentina	Rosario Central	Sarmiento Junin	1.22	1492038	U35_RANDOM_POOL_BASE	predictions.tsv

# ------------------------------------------------------------------
# APPEND U35_RANDOM_POOL_BASE | 2026-04-21 22:22:22 | run_date=2026-04-21 | source=predictions.tsv
# ------------------------------------------------------------------
TSV: 2026-04-21	549206952	U35_FT	03:30	primera a colombia	Atletico Nacional	Bucaramanga	1.28	1506096	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	889463155	U35_FT	16:00	hnl croatia	NK Lokomotiva Zagreb	NK Slaven Belupo	1.3	1384071	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3502218569	U35_FT	16:30	russian premier league	FC Sochi	Krylia Sovetov	1.34	1400236	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3362125720	U35_FT	17:00	cup	FK Jablonec	Mlada Boleslav	1.28	1533841	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	4196942357	U35_FT	18:30	austrian bundesliga	FC BW Linz	Wolfsberger AC	1.33	1531273	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	2637417134	U35_FT	18:30	austrian bundesliga	SCR Altach	WSG Wattens	1.2	1531272	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3006397629	U35_FT	18:45	hnl croatia	HNK Hajduk Split	NK Osijek	1.44	1384069	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	656190111	U35_FT	18:45	russian premier league	CSKA Moscow	FC Rostov	1.31	1400233	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	1488882126	U35_FT	19:00	laliga	Athletic Club	Osasuna	1.3	1391139	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	123740500	U35_FT	19:00	laliga	Mallorca	Valencia	1.25	1391144	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3760097849	U35_FT	20:00	cup	Karviná	Baník Ostrava	1.36	1533842	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	409063098	U35_FT	20:30	pro league	OH Leuven	KVC Westerlo	1.44	1536946	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	2862389126	U35_FT	20:30	pro league	Genk	Charleroi	1.36	1536947	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3686913868	U35_FT	20:30	pro league	Standard Liege	Antwerp	1.25	1536945	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	4048167692	U35_FT	20:30	austrian bundesliga	Ried	Grazer AK	1.22	1531274	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	2271166704	U35_FT	20:45	championship	Southampton	Bristol City	1.48	1387073	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	864496171	U35_FT	20:45	championship	Coventry	Portsmouth	1.45	1387069	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	2437305380	U35_FT	20:45	championship	Stoke City	Millwall	1.45	1387074	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	2330555372	U35_FT	20:45	championship	Leicester	Hull City	1.42	1387077	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3434568051	U35_FT	20:45	championship	Norwich	Derby	1.38	1387067	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	4259393226	U35_FT	20:45	championship	QPR	Swansea	1.3	1387070	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3628115025	U35_FT	20:45	championship	West Brom	Watford	1.3	1387072	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3366619770	U35_FT	20:45	championship	Oxford United	Wrexham	1.25	1387068	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	3872725935	U35_FT	21:00	premier league	Brighton	Chelsea	1.4	1379301	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	1522598970	U35_FT	21:10	coupe de france	Lens	Toulouse	1.44	1530105	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	2151988857	U35_FT	21:30	laliga	Real Madrid	Alaves	1.8	1391146	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-21	1407424813	U35_FT	21:30	laliga	Girona	Real Betis	1.36	1391142	U35_RANDOM_POOL_BASE	predictions.tsv

# ------------------------------------------------------------------
# APPEND U35_RANDOM_POOL_BASE | 2026-04-22 00:16:33 | run_date=2026-04-22 | source=predictions.tsv
# ------------------------------------------------------------------
TSV: 2026-04-22	3141696402	U35_FT	02:30	liga pro ecuador	Tecnico Universitario	Emelec	1.18	1519334	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	4074223245	U35_FT	03:00	liga mx	U.N.A.M. - Pumas	FC Juarez	1.55	1492599	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1657284627	U35_FT	03:00	liga mx	Club Queretaro	Cruz Azul	1.48	1492598	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2277484270	U35_FT	05:05	liga mx	Monterrey	Puebla	1.57	1492601	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	3490570441	U35_FT	05:06	liga mx	Leon	Club America	1.3	1492600	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2901674157	U35_FT	15:30	hnl croatia	Vukovar	HNK Gorica	1.3	1384073	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	4264745148	U35_FT	16:00	super league greece	Larisa	Kifisia	1.18	1537090	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	3766719403	U35_FT	16:30	russian premier league	FC Orenburg	Nizhny Novgorod	1.26	1400238	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1823109757	U35_FT	17:00	superliga serbia	Vojvodina	FK Partizan	1.4	1540275	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	145843191	U35_FT	17:00	superliga serbia	Radnik Surdulica	Novi Pazar	1.25	1540274	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	129655408	U35_FT	17:45	hnl croatia	NK Varazdin	HNK Rijeka	1.25	1384072	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	32917658	U35_FT	18:00	liga pro ecuador	Leones del Norte	Manta FC	1.18	1519332	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1700342700	U35_FT	18:30	austrian bundesliga	Red Bull Salzburg	Austria Vienna	1.48	1531245	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	4157251565	U35_FT	18:30	austrian bundesliga	Rapid Vienna	TSV Hartberg	1.36	1531246	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	3357048307	U35_FT	18:30	superliga serbia	OFK Beograd	Cukaricki	1.33	1540273	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1275917823	U35_FT	18:45	russian premier league	Dynamo	Rubin	1.29	1400234	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2140552643	U35_FT	18:45	russian premier league	Lokomotiv	Zenit	1.28	1400235	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1779920241	U35_FT	19:00	ligue 1	Paris Saint Germain	Nantes	1.93	1387929	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2954342018	U35_FT	19:00	superliga serbia	Železničar Pančevo	FK Crvena Zvezda	1.73	1540276	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1299387195	U35_FT	19:00	laliga	Elche	Atletico Madrid	1.45	1391141	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2589020735	U35_FT	19:00	liga portugal 2	Oliveirense	Benfica B	1.36	1398233	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2451503545	U35_FT	19:00	super league greece	Asteras Tripolis	Panetolikos	1.2	1537089	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	3497698556	U35_FT	20:00	eredivisie	Telstar	Sparta Rotterdam	1.55	1381144	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1513659741	U35_FT	20:00	liga pro ecuador	Delfin SC	Independiente del Valle	1.22	1519329	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	3667323525	U35_FT	20:00	laliga	Real Sociedad	Getafe	1.18	1391147	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2190281768	U35_FT	20:15	hnl croatia	Istra 1961	Dinamo Zagreb	1.57	1384070	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	403023520	U35_FT	20:30	pro league	Club Brugge KV	KV Mechelen	1.8	1536989	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2827834055	U35_FT	20:30	austrian bundesliga	Sturm Graz	Lask Linz	1.45	1531247	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1930118577	U35_FT	20:30	pro league	Union St. Gilloise	Gent	1.36	1536988	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1258615099	U35_FT	20:45	dfb pokal	Bayer Leverkusen	Bayern München	2	1526336	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1745943435	U35_FT	20:45	championship	Middlesbrough	Sheffield Wednesday	1.93	1387071	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	3773472620	U35_FT	20:45	championship	Sheffield Utd	Blackburn	1.35	1387078	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	3774461959	U35_FT	20:45	championship	Birmingham	Preston	1.33	1387076	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2324468780	U35_FT	20:45	championship	Charlton	Ipswich	1.3	1387075	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	970711240	U35_FT	21:00	premier league	Burnley	Manchester City	1.93	1379302	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1923911553	U35_FT	21:00	premier league	Bournemouth	Leeds	1.42	1379300	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1160215388	U35_FT	21:00	coupe de france	Strasbourg	Nice	1.38	1530106	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	627808436	U35_FT	21:30	laliga	Barcelona	Celta Vigo	2.05	1391140	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	2263961017	U35_FT	21:45	taça de portugal	FC Porto	Sporting CP	1.25	1519499	U35_RANDOM_POOL_BASE	predictions.tsv
TSV: 2026-04-22	1350280245	U35_FT	22:30	liga pro ecuador	Deportivo Cuenca	Orense SC	1.22	1519330	U35_RANDOM_POOL_BASE	predictions.tsv

