variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,n_min,n_max,loss_streak_mean,loss_streak_max,win_streak_mean,win_streak_max,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_loss_str_mean,safe_win_str_mean,safe_dbl,br_safe_mult,br_nm_mult,br_wr,br_n_tickets,br_win_streak,br_loss_streak,br_doublings,wr_safe_mult,wr_nm_mult,wr_wr,wr_n_tickets,wr_win_streak,wr_loss_streak,wr_doublings,wr_ruined,score
130,4.0,2.0,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4597,0.0484,20.67,17,24,3.01,5,3.02,6,8.5722,0.0,5.0,3.01,5.3056,0.0,9.601,2.7053,1.0,3.01,3,1.95,9.601,18.144,0.4348,23,4,3,3,0.0,0.0,0.45,20,2,4,0,False,2.7807
71,3.8,1.8,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4573,0.0464,20.8,18,25,2.94,4,3.04,6,8.1848,0.0,6.0,2.94,5.3034,0.0,8.341,2.1137,1.0,2.94,3.01,1.94,8.341,15.729,0.4348,23,3,3,2,0.0,0.0,0.4737,19,4,4,0,True,2.7789
74,3.8,2.0,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4626,0.0559,20.74,17,24,2.93,4,3.08,5,8.0071,0.0,4.0,2.93,5.2911,0.0,10.396,2.1334,0.0,2.93,3.08,2.02,10.396,23.147,0.5652,23,4,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.7843
110,4.0,1.8,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4592,0.0462,20.5,18,24,3.01,4,2.91,5,8.1905,0.0,8.0,3.01,5.2898,0.0,9.252,2.3716,0.0,3.01,2.91,1.92,9.252,23.047,0.5,24,5,3,3,0.0,0.0,0.4,20,2,4,0,False,2.7827
104,3.8,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4063,0.0584,19.87,16,22,3.23,5,2.07,4,7.1843,0.0,13.0,3.23,5.2889,0.0,8.608,2.0283,1.0,3.21,2.06,2.07,8.608,15.684,0.5238,21,3,3,3,0.0,0.0,0.3333,21,2,5,0,True,2.7563
111,4.0,1.8,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4616,0.0488,20.37,18,24,3.08,4,3.25,7,8.3323,0.0,7.0,3.08,5.2585,0.0,10.557,2.6711,2.0,3.08,3.2,1.83,10.557,19.415,0.5238,21,5,3,2,0.0,0.0,0.4545,22,4,4,0,False,2.7477
4,3.6,1.8,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4655,0.0536,20.58,17,23,2.94,4,3.03,6,7.9525,0.0,2.0,2.94,5.2536,0.0,8.547,1.861,0.0,2.94,3.03,2.02,8.547,15.218,0.4783,23,2,3,3,0.0,0.0,0.3913,23,3,4,0,False,2.7664
158,4.0,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3875,0.0573,19.69,17,23,3.27,5,1.89,4,8.0896,0.0,12.0,3.26,5.2524,0.0,10.669,2.9143,1.0,3.27,1.89,1.92,10.669,23.497,0.4783,23,3,3,3,0.0,0.0,0.2857,21,1,4,0,False,2.7325
131,4.0,2.0,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4498,0.0485,20.48,18,24,3.01,5,2.84,5,8.266,0.0,4.0,3.01,5.2421,0.0,9.675,2.4349,3.0,3.01,2.77,1.88,9.675,18.61,0.4545,22,4,3,2,0.0,0.0,0.45,20,4,4,0,False,2.726
119,4.0,1.8,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4575,0.0457,20.55,17,23,3.02,4,3.02,5,7.8732,0.0,5.0,3.02,5.2307,0.0,9.562,2.3305,0.0,3.02,3.02,1.93,9.562,17.392,0.4783,23,4,3,3,0.0,0.0,0.381,21,2,4,0,False,2.7526
109,4.0,1.8,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4597,0.0461,20.61,17,24,3.01,4,3.02,5,8.2585,0.0,1.0,3.01,5.2258,0.0,9.901,2.6852,0.0,3.01,3.02,1.93,9.901,20.483,0.4583,24,3,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.7508
107,3.8,2.2,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4368,0.0483,19.68,17,23,2.9,4,2.4,4,7.8282,0.0,6.0,2.9,5.2244,0.0,9.704,1.9626,2.0,2.9,2.4,1.93,9.704,19.854,0.4348,23,2,3,3,0.0,0.0,0.4545,22,4,4,0,False,2.7232
108,4.0,1.8,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4617,0.0583,20.43,17,23,3.03,4,3.32,7,8.2669,0.0,3.0,3.03,5.2222,0.0,8.683,2.4664,0.0,3.03,3.32,1.99,8.683,21.439,0.5455,22,5,3,3,0.0,0.0,0.381,21,3,4,0,False,2.7496
114,4.0,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4364,0.0541,20.32,17,23,2.94,4,2.36,4,7.7724,0.0,4.0,2.94,5.2207,0.0,9.147,1.9517,0.0,2.94,2.36,1.89,9.147,21.134,0.4783,23,4,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.7413
73,3.8,2.0,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4588,0.0511,20.7,18,24,2.99,5,3.18,5,7.9986,0.0,4.0,2.99,5.2141,0.0,8.441,2.1513,2.0,2.99,3.16,2.03,8.441,15.834,0.4348,23,4,3,2,0.0,0.0,0.3333,24,2,4,0,False,2.7247
101,3.8,2.2,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4366,0.0513,19.93,17,23,2.98,4,2.27,4,7.5798,0.0,9.0,2.98,5.1869,0.0,8.343,2.0036,1.0,2.98,2.26,1.95,8.343,15.788,0.4545,22,2,3,2,0.0,0.0,0.3333,21,1,4,0,False,2.7144
21,3.6,2.0,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4859,0.0542,20.54,18,24,3.05,4,3.83,8,7.5148,0.0,7.0,3.05,5.1802,0.0,9.139,2.0693,0.0,3.05,3.83,1.96,9.139,16.477,0.4583,24,2,3,3,0.0,0.0,0.45,20,5,4,0,False,2.7359
143,4.0,2.0,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4577,0.049,20.65,18,23,3.06,5,2.91,5,8.3179,0.0,7.0,3.06,5.1775,0.0,9.617,2.6738,4.0,3.06,2.85,1.93,9.617,21.853,0.5,22,3,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.6861
151,4.0,2.2,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3803,0.0519,19.83,17,23,3.31,5,1.75,4,7.2755,0.0,16.0,3.3,5.173,0.0,10.903,2.8087,3.0,3.31,1.75,1.9,10.903,24.34,0.3913,23,2,3,3,0.0,0.0,0.2857,21,1,4,0,False,2.6706
59,3.8,1.8,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.456,0.0465,20.62,18,23,2.98,4,2.95,5,8.0654,0.0,1.0,2.98,5.1725,0.0,8.539,2.2457,1.0,2.98,2.94,1.99,8.539,15.479,0.4348,23,2,3,3,0.0,0.0,0.45,20,3,4,0,False,2.7131
88,3.8,2.0,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4576,0.0532,20.84,18,24,3.03,4,3.15,5,7.7863,0.0,5.0,3.03,5.1668,0.0,8.742,2.2071,0.0,3.03,3.15,1.96,8.742,17.249,0.4783,23,5,3,3,0.0,0.0,0.381,21,2,4,0,False,2.7207
124,4.0,1.8,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4546,0.0526,20.46,18,24,3.02,4,2.79,5,7.7813,0.0,8.0,3.02,5.1638,0.0,9.528,2.3617,1.0,3.02,2.76,1.9,9.528,19.408,0.5455,22,5,3,3,0.0,0.0,0.4348,23,4,4,0,False,2.7083
63,3.8,1.8,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4767,0.052,20.47,17,24,3.09,5,3.63,7,7.807,0.0,4.0,3.09,5.1573,0.0,8.993,2.2839,1.0,3.09,3.59,1.92,8.993,18.669,0.4783,23,4,3,3,0.0,0.0,0.4,20,2,4,0,False,2.7117
127,4.0,2.0,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4638,0.0533,20.62,17,23,3.01,4,3.06,5,8.2453,0.0,4.0,3.01,5.1565,0.0,9.569,2.6734,0.0,3.01,3.06,1.84,9.569,13.33,0.5263,19,5,3,2,0.0,0.0,0.4091,22,2,4,0,False,2.7174
157,4.0,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3811,0.0555,19.87,16,23,3.39,5,1.76,3,6.7972,0.0,21.0,3.37,5.1487,0.0,11.002,2.6965,5.0,3.36,1.75,1.88,11.002,25.221,0.4091,22,3,3,3,0.0,0.0,0.381,21,2,4,0,True,2.6387
83,3.8,2.0,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4623,0.0499,20.79,17,25,2.98,5,3.02,5,8.1071,0.0,3.0,2.98,5.1266,0.0,9.207,2.3558,2.0,2.98,3,1.97,9.207,19.619,0.375,24,2,3,3,0.0,0.0,0.4286,21,3,4,0,False,2.682
123,4.0,1.8,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4682,0.0481,20.14,17,23,3.06,5,3.47,7,7.7645,0.0,5.0,3.06,5.1168,0.0,8.103,2.2543,2.0,3.06,3.44,1.89,8.103,14.869,0.4545,22,4,3,2,0.0,0.0,0.4286,21,3,4,0,False,2.6789
136,4.0,2.0,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4592,0.0497,20.81,17,24,3.1,4,3.16,5,7.9436,0.0,6.0,3.1,5.1118,0.0,9.281,2.7175,0.0,3.1,3.16,1.93,9.281,19.324,0.5,22,5,3,3,0.0,0.0,0.4091,22,4,4,0,False,2.6937
55,3.8,1.8,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4605,0.0431,20.69,18,24,3.01,5,2.97,5,7.9476,0.0,5.0,3.01,5.1083,0.0,8.461,2.4157,2.0,3.01,2.94,1.85,8.461,16.068,0.4348,23,3,3,2,0.0,0.0,0.4,20,2,4,0,False,2.6723
58,3.8,1.8,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4658,0.0582,20.78,18,24,3.02,4,3.08,5,7.8926,0.0,9.0,3.02,5.1078,0.0,10.605,2.4403,2.0,3.02,3.06,1.98,10.605,19.736,0.4583,24,2,3,3,0.0,0.0,0.4,20,2,4,0,False,2.6736
128,4.0,2.0,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4566,0.0458,20.5,18,24,3.07,4,3.16,5,7.6383,0.0,10.0,3.07,5.1039,0.0,9.998,2.5467,2.0,3.07,3.1,1.85,9.998,21.069,0.4583,24,3,3,3,0.0,0.0,0.4737,19,4,4,0,True,2.6689
35,3.6,2.0,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4566,0.0515,20.81,18,24,3.01,4,2.9,5,7.6772,0.0,7.0,3.01,5.101,0.0,8.312,2.1248,3.0,3.01,2.87,1.93,8.312,14.907,0.5217,23,3,3,3,0.0,0.0,0.3478,23,2,4,0,False,2.6575
99,3.8,2.2,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4486,0.0554,19.63,16,24,2.89,4,2.66,7,7.7073,0.0,4.0,2.89,5.0965,0.0,9.234,1.9826,0.0,2.89,2.66,1.93,9.234,19.02,0.5,22,2,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.6828
5,3.6,1.8,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4673,0.05,21,18,24,2.99,4,3.18,5,7.9254,0.0,3.0,2.99,5.0827,0.0,8.577,2.2494,0.0,2.99,3.18,1.94,8.577,15.92,0.5217,23,5,3,3,0.0,0.0,0.5,22,4,4,0,False,2.6815
139,4.0,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4108,0.0495,20.68,17,23,3.08,4,2.15,4,7.5563,0.0,6.0,3.08,5.0762,0.0,10.082,2.3066,0.0,3.08,2.15,1.85,10.082,21.324,0.4348,23,4,3,3,0.0,0.0,0.381,21,2,4,0,False,2.6613
65,3.8,1.8,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.464,0.0499,20.72,17,24,3.06,5,3.22,6,7.7398,0.0,10.0,3.06,5.0603,0.0,9.033,2.3051,5.0,3.06,3.1,1.93,9.033,17.912,0.4783,23,4,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.6193
28,3.6,2.0,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4649,0.0485,20.65,17,25,2.99,5,3.29,6,7.5127,0.0,7.0,2.99,5.0567,0.0,9.93,2.0455,1.0,2.99,3.28,1.91,9.93,23.6,0.52,25,5,3,3,0.0,0.0,0.4545,22,4,4,0,False,2.6578
93,3.8,2.2,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4389,0.0579,19.5,16,24,2.92,4,2.52,7,7.2147,0.0,8.0,2.92,5.0534,0.0,8.433,1.9419,1.0,2.92,2.48,1.86,8.433,18.656,0.4583,24,3,3,3,0.0,0.0,0.381,21,3,4,0,False,2.6484
118,4.0,1.8,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4512,0.0533,20.9,18,23,3.13,4,3,5,8.0828,0.0,2.0,3.13,5.0464,0.0,9.342,2.8082,0.0,3.13,3,1.8,9.342,17.554,0.4348,23,2,3,2,0.0,0.0,0.3913,23,3,4,0,False,2.6586
72,3.8,2.0,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4735,0.0531,20.56,17,24,2.96,4,3.35,7,7.6902,0.0,6.0,2.96,5.0454,0.0,8.701,2.3086,2.0,2.96,3.33,1.89,8.701,15.434,0.4545,22,3,3,3,0.0,0.0,0.5,22,4,4,0,False,2.6447
161,4.0,2.2,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4271,0.0506,19.78,16,24,3.09,4,2.21,4,7.7537,0.0,10.0,3.09,5.0421,0.0,9.432,2.6012,2.0,3.09,2.2,1.77,9.432,18.17,0.5,22,3,3,3,0.0,0.0,0.381,21,2,4,0,False,2.6292
95,3.8,2.2,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4383,0.0546,19.81,17,23,2.92,4,2.22,4,7.4447,0.0,3.0,2.92,5.0412,0.0,8.672,1.9648,0.0,2.92,2.22,1.91,8.672,11.451,0.45,20,2,3,2,0.0,0.0,0.4545,22,2,4,0,False,2.6521
133,4.0,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4084,0.0493,20.76,17,24,3.13,4,2.07,5,7.4849,0.0,9.0,3.13,5.0341,0.0,9.462,2.3958,1.0,3.13,2.03,1.8,9.462,17.564,0.4783,23,2,3,3,0.0,0.0,0.4545,22,2,4,0,False,2.6296
121,4.0,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4165,0.054,20.83,17,24,3.07,4,2.2,5,7.8062,0.0,5.0,3.07,5.03,0.0,9.68,2.455,0.0,3.07,2.2,1.79,9.68,23.965,0.4545,22,4,3,3,0.0,0.0,0.381,21,1,4,0,False,2.64
69,3.8,1.8,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4754,0.0585,20.59,18,24,3.05,5,3.59,8,7.8528,0.0,9.0,3.05,5.0245,0.0,9.943,2.4339,3.0,3.05,3.5,1.88,9.943,20.901,0.5,22,5,3,3,0.0,0.0,0.381,21,2,4,0,False,2.6249
138,4.0,2.0,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4318,0.0576,20.13,17,23,3.07,4,2.46,5,7.4672,0.0,6.0,3.07,5.0057,0.0,9.086,2.3303,2.0,3.07,2.44,1.76,9.086,16.614,0.5,22,4,3,3,0.0,0.0,0.4762,21,3,4,0,False,2.6124
149,4.0,2.2,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4224,0.0499,19.88,17,24,3.03,4,2.09,4,7.8468,0.0,1.0,3.03,5.0019,0.0,9.974,2.6576,0.0,3.03,2.09,1.78,9.974,20.14,0.4167,24,2,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.6277
27,3.6,2.0,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4874,0.0563,20.61,18,24,2.97,4,3.63,7,7.5434,0.0,9.0,2.97,4.9996,0.0,8.257,2.1317,0.0,2.97,3.63,1.94,8.257,15.859,0.5217,23,4,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.646
37,3.6,2.2,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4336,0.0572,20.33,16,24,3.05,4,2.19,4,7.3148,0.0,9.0,3.05,4.9946,0.0,10.03,2.2186,0.0,3.05,2.19,1.91,10.03,19.464,0.4545,22,3,3,3,0.0,0.0,0.4211,19,3,4,0,False,2.6274
98,3.8,2.2,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3857,0.057,20.07,17,23,3.34,5,1.87,4,7.0465,0.0,20.0,3.3,4.994,0.0,11.121,2.5952,5.0,3.33,1.85,1.95,11.121,26.405,0.3478,23,2,3,3,0.0,0.0,0.3333,21,2,4,0,False,2.5627
106,3.8,2.2,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4371,0.0523,19.96,17,24,3.03,4,2.25,5,7.3283,0.0,5.0,3.03,4.9909,0.0,9.232,2.1773,1.0,3.03,2.25,1.82,9.232,22.234,0.5238,21,5,3,3,0.0,0.0,0.4091,22,2,4,0,False,2.6166
44,3.6,2.2,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4103,0.0583,20.07,18,24,3.24,5,2.06,4,6.5744,0.0,12.0,3.21,4.9891,0.0,8.801,2.1947,0.0,3.22,2.06,1.95,8.801,16.569,0.3636,22,2,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.6176
141,4.0,2.0,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4662,0.0545,20.48,17,23,3.14,5,3.38,7,7.7138,0.0,7.0,3.14,4.9854,0.0,8.998,2.566,2.0,3.14,3.32,1.84,8.998,21.371,0.5,22,5,3,3,0.0,0.0,0.4286,21,3,4,0,False,2.6126
1,3.6,1.8,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4641,0.0512,20.79,18,24,3.02,4,3.08,5,7.4975,0.0,7.0,3.02,4.9788,0.0,8.435,2.1159,1.0,3.02,3.08,1.9,8.435,16.234,0.4762,21,5,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.6186
33,3.6,2.0,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4742,0.0483,20.67,17,24,3.03,4,3.6,7,7.6944,0.0,3.0,3.03,4.9742,0.0,8.315,2.4254,0.0,3.03,3.6,1.91,8.315,15.249,0.4545,22,5,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.6294
41,3.6,2.2,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4277,0.056,20.4,17,24,3.05,5,2.11,4,7.5301,0.0,7.0,3.05,4.9688,0.0,9.397,2.422,2.0,3.05,2.06,1.9,9.397,18.875,0.5652,23,4,3,3,0.0,0.0,0.3636,22,1,4,0,False,2.5927
53,3.6,2.2,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4293,0.0529,20.34,17,24,3.1,5,2.34,5,6.934,0.0,9.0,3.1,4.9613,0.0,8.424,2.1581,2.0,3.1,2.32,1.78,8.424,17.744,0.5417,24,3,3,3,0.0,0.0,0.375,24,3,4,0,False,2.5894
150,4.0,2.2,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.3909,0.0501,19.4,16,23,3.33,5,1.88,4,6.8996,0.0,18.0,3.33,4.961,0.0,12.151,2.6693,3.0,3.33,1.87,1.81,12.151,30.024,0.4348,23,3,3,3,0.0,0.0,0.4211,19,2,4,0,False,2.5678
92,3.8,2.2,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4385,0.0545,19.95,16,23,2.99,4,2.35,5,7.6161,0.0,3.0,2.99,4.9489,0.0,8.966,2.4929,1.0,2.99,2.35,1.83,8.966,19.68,0.4348,23,2,3,3,0.0,0.0,0.4,20,2,4,0,False,2.596
77,3.8,2.0,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4637,0.0486,20.71,17,24,3,4,3.15,5,7.6376,0.0,4.0,3,4.9483,0.0,8.316,2.4832,1.0,3,3.14,1.89,8.316,14.824,0.5,22,5,3,3,0.0,0.0,0.4783,23,3,4,0,False,2.6033
135,4.0,2.0,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4718,0.051,20.04,17,24,2.98,4,3.4,7,7.7604,0.0,2.0,2.98,4.9479,0.0,9.068,2.4247,0.0,2.98,3.4,1.83,9.068,20.173,0.4167,24,3,3,3,0.0,0.0,0.45,20,2,4,0,False,2.6155
147,4.0,2.2,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4412,0.0575,19.54,16,22,3.05,4,2.56,6,7.432,0.0,7.0,3.05,4.9477,0.0,8.604,2.4586,0.0,3.05,2.56,1.86,8.604,15.554,0.4762,21,4,3,3,0.0,0.0,0.3636,22,3,4,0,False,2.6062
2,3.6,1.8,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4694,0.0555,20.94,18,24,3.1,5,3.32,6,7.2385,0.0,12.0,3.1,4.9459,0.0,8.346,2.3085,1.0,3.1,3.31,1.97,8.346,16.091,0.5,24,4,3,3,0.0,0.0,0.3636,22,2,5,0,True,2.6038
